Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
790000,1.4368922,4.453900709219858,1.3897291,3.939858805002277,3.939858805002277,1.0
800000,1.4368922,4.388888888888889,1.3755424,3.886476864203297,3.886476864203297,1.0
810000,1.4368922,4.438453159041394,1.3992951,3.9286342129216743,3.9286342129216743,1.0
820000,1.4370185,4.420824295010846,1.4034495,3.9222769985354042,3.9222769985354042,1.0
830000,1.4388636,4.434239130434783,1.5084443,3.9344926973453753,3.9344926973453753,1.0
840000,1.4388636,4.485981308411215,1.4949014,3.9742596302545423,3.9742596302545423,1.0
850000,1.4388636,4.489840746842394,1.506841,3.9850170426520504,3.9850170426520504,1.0
860000,1.4388636,4.458219552157291,1.505251,3.9513651977199653,3.9513651977199653,1.0
870000,1.4388636,4.468306010928962,1.4981189,3.9549239867364814,3.9549239867364814,1.0
880000,1.4402554,4.392876416621695,1.4706613,3.8811326444630994,3.8811326444630994,1.0
890000,1.4403502,4.4500818330605565,1.4617853,3.9446327271838277,3.9446327271838277,1.0
900000,1.4403502,4.470169677066229,1.4881256,3.968945354760964,3.968945354760964,1.0
910000,1.4403502,4.411700975081256,1.4600759,3.9053606156987892,3.9053606156987892,1.0
920000,1.4403502,4.472647702407002,1.4969391,3.9621996980005596,3.9621996980005596,1.0
930000,1.4413499,4.559821925431274,1.529472,4.047942734666343,4.047942734666343,1.0
940000,1.4415686,4.470427163198248,1.5141959,3.9661931383792366,3.9661931383792366,1.0
950000,1.4415685,4.492586490939044,1.5369203,3.975508539052143,3.975508539052143,1.0
960000,1.4415686,4.472070098576123,1.5375865,3.9814455753215756,3.9814455753215756,1.0
970000,1.4415685,4.466593647316539,1.5116714,3.977790510628364,3.977790510628364,1.0
980000,1.4423535,4.441961852861035,1.5184543,3.9332432278611327,3.9332432278611327,1.0
990000,1.4426862,4.563788300835655,1.5740008,4.058431295401266,4.058431295401266,1.0
1000000,1.4426861,4.510192837465564,1.578147,4.009477164134506,4.009477164134506,1.0
1010000,1.4426862,4.508549365692223,1.5750622,4.004628675765571,4.004628675765571,1.0
1020000,1.4426862,4.4396082698585415,1.5645928,3.9274611445857883,3.9274611445857883,1.0
1030000,1.4435607,4.524336283185841,1.5426418,4.010276822885755,4.010276822885755,1.0
1040000,1.4441936,4.543840177580466,1.5239812,4.034110401579888,4.034110401579888,1.0
1050000,1.4441935,4.518763796909492,1.5142769,4.007450915593449,4.007450915593449,1.0
1060000,1.4441935,4.502753303964758,1.5465305,4.003687979824673,4.003687979824673,1.0
1070000,1.4441936,4.4769736842105265,1.5285014,3.976274548752667,3.976274548752667,1.0
1080000,1.4450846,4.5435868961687955,1.6092786,4.038415218139699,4.038415218139699,1.0
1090000,1.4461403,4.584031267448353,1.6970513,4.077610859586033,4.077610859586033,1.0
1100000,1.4461403,4.592841163310962,1.7146682,4.105313785524176,4.105313785524176,1.0
1110000,1.4461403,4.599775784753363,1.6743504,4.095076131233638,4.095076131233638,1.0
1120000,1.4461403,4.5326688815060905,1.6687833,4.033297041084914,4.033297041084914,1.0
1130000,1.446605,4.513796909492274,1.6606312,4.004578624978883,4.004578624978883,1.0
1140000,1.4475104,4.571030640668524,1.6610485,4.07732649553453,4.07732649553453,1.0
1150000,1.4475104,4.5992152466367715,1.6781051,4.089026339644147,4.089026339644147,1.0
1160000,1.4475104,4.610892756878158,1.6757352,4.111448397941461,4.111448397941461,1.0
1170000,1.4475104,4.546918378678512,1.6529233,4.048142570425786,4.048142570425786,1.0
1180000,1.4475192,4.662889518413598,1.6879753,4.157248601908052,4.157248601908052,1.0
1190000,1.4475515,4.597759103641456,1.6772182,4.090823197004577,4.090823197004577,1.0
1200000,1.4475515,4.596412556053812,1.6875631,4.111646722439022,4.111646722439022,1.0
1210000,1.4475515,4.57677275265215,1.6753976,4.064322184344898,4.064322184344898,1.0
1220000,1.4475515,4.705077010838562,1.7138399,4.199201964271184,4.199201964271184,1.0
1230000,1.4477086,4.63882618510158,1.6950221,4.125366989359377,4.125366989359377,1.0
1240000,1.4492189,4.631401238041644,1.730629,4.11964043030661,4.11964043030661,1.0
1250000,1.4492189,4.601571268237935,1.7129831,4.094448143220389,4.094448143220389,1.0
1260000,1.4492189,4.6203599550056245,1.7248555,4.1104558983031385,4.1104558983031385,1.0
1270000,1.4492189,4.656285390713477,1.7605705,4.16103000190463,4.16103000190463,1.0
1280000,1.4492189,4.572225320691579,1.6892045,4.063844600959077,4.063844600959077,1.0
1290000,1.4513255,4.61629213483146,1.7194223,4.110169129693106,4.110169129693106,1.0
1300000,1.451381,4.62429696287964,1.733925,4.119179437345541,4.119179437345541,1.0
1310000,1.451381,4.6373378454596725,1.73804,4.126423119424095,4.126423119424095,1.0
1320000,1.451381,4.618324901630129,1.7278737,4.118259016985304,4.118259016985304,1.0
1330000,1.451381,4.594624860022396,1.7411815,4.095526312955007,4.095526312955007,1.0
1340000,1.452746,4.748992515831894,1.7396933,4.249943059799449,4.249943059799449,1.0
1350000,1.4529762,4.7459770114942526,1.721505,4.227356915912409,4.227356915912409,1.0
1360000,1.4529762,4.69248291571754,1.739834,4.18144624003919,4.18144624003919,1.0
1370000,1.4529762,4.656479909451047,1.7186551,4.152602396534578,4.152602396534578,1.0
1380000,1.4529762,4.6155143338954465,1.6896988,4.107921932654435,4.107921932654435,1.0
1390000,1.453141,4.6907744874715265,1.6774292,4.187479253105637,4.187479253105637,1.0
1400000,1.4532005,4.766301211771495,1.6684601,4.246974661439571,4.246974661439571,1.0
1410000,1.4532005,4.703196347031963,1.6740104,4.20085627054801,4.20085627054801,1.0
1420000,1.4532006,4.732378223495702,1.666162,4.226418941000471,4.226418941000471,1.0
1430000,1.4532005,4.767898383371825,1.6835032,4.2616855414424135,4.2616855414424135,1.0
1440000,1.4541193,4.6871444823663255,1.6168005,4.172257553385767,4.172257553385767,1.0
1450000,1.4547021,4.745255894192065,1.6095016,4.238276460115937,4.238276460115937,1.0
1460000,1.4547021,4.719268153230417,1.6022443,4.20983478626297,4.20983478626297,1.0
1470000,1.4547021,4.731651376146789,1.6194187,4.224814357047094,4.224814357047094,1.0
1480000,1.4547021,4.777456647398844,1.6184763,4.26603179195587,4.26603179195587,1.0
1490000,1.4553554,4.686966420034149,1.6581864,4.182878862468863,4.182878862468863,1.0
1500000,1.456019,4.763552479815456,1.7325488,4.2597124131337365,4.2597124131337365,1.0
1510000,1.456019,4.720756880733945,1.7052616,4.221764632107056,4.221764632107056,1.0
1520000,1.456019,4.79536231884058,1.7315247,4.28151856167706,4.28151856167706,1.0
1530000,1.456019,4.724256292906179,1.7434983,4.22507214778208,4.22507214778208,1.0
1540000,1.4568204,4.794083526682135,1.7237694,4.293279868564627,4.293279868564627,1.0
1550000,1.4581777,4.712899543378995,1.7279462,4.207424927547549,4.207424927547549,1.0
1560000,1.4581777,4.7484168105929765,1.7233225,4.239621067403582,4.239621067403582,1.0
1570000,1.4581777,4.755325273459989,1.7358762,4.2543471755827715,4.2543471755827715,1.0
1580000,1.4581777,4.792222867092281,1.739441,4.287022620059662,4.287022620059662,1.0
1590000,1.4582369,4.809302325581395,1.7288023,4.307438136393909,4.307438136393909,1.0
1600000,1.4584135,4.7586405529953915,1.6936264,4.255210732617595,4.255210732617595,1.0
1610000,1.4584135,4.8765432098765435,1.7055261,4.3544659457671795,4.3544659457671795,1.0
1620000,1.4584135,4.787369640787949,1.692827,4.284086252666182,4.284086252666182,1.0
1630000,1.4584135,4.764129181084199,1.6889849,4.261556801672284,4.261556801672284,1.0
1640000,1.458561,4.833819241982507,1.700577,4.328647048220195,4.328647048220195,1.0
1650000,1.4595383,4.782784517619873,1.7211555,4.272559816337334,4.272559816337334,1.0
1660000,1.4595383,4.825452422650321,1.7404981,4.3227278852796225,4.3227278852796225,1.0
1670000,1.4595382,4.787949015063731,1.7140291,4.271296891349333,4.271296891349333,1.0
1680000,1.4595383,4.820721769499418,1.750957,4.318848770534389,4.318848770534389,1.0
1690000,1.4595395,4.783314020857474,1.7413348,4.280776508709014,4.280776508709014,1.0
1700000,1.4596716,4.908983451536643,1.8790135,4.40242235180336,4.40242235180336,1.0
1710000,1.4596716,4.82051282051282,1.8691599,4.311292803606693,4.311292803606693,1.0
1720000,1.4596716,4.937611408199643,1.8891091,4.428266638673116,4.428266638673116,1.0
1730000,1.4596717,4.913660555884093,1.8834904,4.408930241744382,4.408930241744382,1.0
1740000,1.4596716,4.994604316546763,1.8936396,4.4874182424551,4.4874182424551,1.0
1750000,1.4593147,4.885159010600707,1.9581265,4.39652798455066,4.39652798455066,1.0
1760000,1.4592704,4.86192714453584,1.947166,4.355041641003921,4.355041641003921,1.0
1770000,1.4592704,4.852958406561219,1.9352403,4.346312087229879,4.346312087229879,1.0
1780000,1.4592704,4.932977461447212,1.9505674,4.424793018989291,4.424793018989291,1.0
1790000,1.4592704,4.91301775147929,1.9523886,4.410645205335882,4.410645205335882,1.0
1800000,1.4593927,4.880447585394582,1.8677837,4.38935981295797,4.38935981295797,1.0
1810000,1.4594289,4.968973747016706,1.8615179,4.466249874111578,4.466249874111578,1.0
1820000,1.4594289,4.897405660377358,1.8510182,4.3976997374081686,4.3976997374081686,1.0
1830000,1.4594289,4.924035608308605,1.8574129,4.43497394625082,4.43497394625082,1.0
1840000,1.459429,5.001800720288116,1.8820598,4.502881775812513,4.502881775812513,1.0
1850000,1.4588172,4.971326164874552,1.8306017,4.480478233223531,4.480478233223531,1.0
1860000,1.4584867,4.941770647653001,1.7964212,4.4450718793053525,4.4450718793053525,1.0
1870000,1.4584867,4.999398677089597,1.7938272,4.487335561131801,4.487335561131801,1.0
1880000,1.4584867,4.964755077658303,1.7970754,4.467224500428385,4.467224500428385,1.0
1890000,1.4584867,4.959499702203693,1.789171,4.458343885510414,4.458343885510414,1.0
1900000,1.4582163,4.8256559766763845,1.7778659,4.335061763425726,4.335061763425726,1.0
1910000,1.457977,5.012033694344163,1.8662553,4.513350000169288,4.513350000169288,1.0
1920000,1.457977,4.965393794749403,1.8244491,4.4670250619104666,4.4670250619104666,1.0
1930000,1.457977,5.031382015691007,1.8299217,4.524910151023772,4.524910151023772,1.0
1940000,1.457977,5.0667880995749845,1.8272115,4.552488478931409,4.552488478931409,1.0
1950000,1.4576694,5.052695336159903,1.8512738,4.547276650733578,4.547276650733578,1.0
1960000,1.45722,5.058217101273499,1.835299,4.53981880534779,4.53981880534779,1.0
1970000,1.45722,5.024713682941531,1.8569703,4.522818204367613,4.522818204367613,1.0
1980000,1.45722,5.082725060827251,1.8700079,4.587896002470142,4.587896002470142,1.0
1990000,1.45722,4.971291866028708,1.8434985,4.4631051016565575,4.4631051016565575,1.0
2000000,1.4570116,4.915976331360946,1.8252755,4.412781690986904,4.412781690986904,1.0
2010000,1.4564967,5.036210018105009,1.8752748,4.524729209872293,4.524729209872293,1.0
2020000,1.4564967,5.003003003003003,1.8740733,4.513746118774506,4.513746118774506,1.0
2030000,1.4564967,4.947619047619048,1.8488538,4.445449760029672,4.445449760029672,1.0
2040000,1.4564967,5.0210970464135025,1.8640959,4.51517221096551,4.51517221096551,1.0
2050000,1.4565114,4.954084675014908,1.8613694,4.46986363955095,4.46986363955095,1.0
2060000,1.4565843,5.183787128712871,1.8344609,4.684982097045747,4.684982097045747,1.0
2070000,1.4565843,5.027761013880507,1.7936369,4.522845707290355,4.522845707290355,1.0
2080000,1.4565843,5.025316455696203,1.7755384,4.5130650410086615,4.5130650410086615,1.0
2090000,1.4565843,4.902064896755162,1.7475284,4.406785278826688,4.406785278826688,1.0
2100000,1.4565982,5.097739767868052,1.7820855,4.595543978560684,4.595543978560684,1.0
2110000,1.4568627,5.068609593199757,1.6476184,4.5717410822938325,4.5717410822938325,1.0
2120000,1.4568626,5.192569659442724,1.6758604,4.687121382291103,4.687121382291103,1.0
2130000,1.4568627,5.137507673419275,1.6667978,4.633518131764261,4.633518131764261,1.0
2140000,1.4568627,5.20347394540943,1.6653768,4.700931166892608,4.700931166892608,1.0
2150000,1.4568626,5.145846153846154,1.6504023,4.646097745789878,4.646097745789878,1.0
2160000,1.4566524,5.149538461538461,2.027424,4.654674687068841,4.654674687068841,1.0
2170000,1.456635,5.179344465058751,2.0634696,4.670846833057651,4.670846833057651,1.0
2180000,1.456635,5.187384044526902,2.0491035,4.669555092064461,4.669555092064461,1.0
2190000,1.456635,5.232543640897756,2.092258,4.735203134976444,4.735203134976444,1.0
2200000,1.4566351,5.095121951219512,2.0605383,4.597075587580075,4.597075587580075,1.0
2210000,1.4564797,5.24765478424015,2.0197067,4.744438145756721,4.744438145756721,1.0
2220000,1.4564425,5.13943488943489,1.9818987,4.641437109150427,4.641437109150427,1.0
2230000,1.4564425,5.135052179251074,1.9919028,4.6424546257849855,4.6424546257849855,1.0
2240000,1.4564425,5.199131513647643,2.003714,4.6961568705575925,4.6961568705575925,1.0
2250000,1.4564426,5.070995145631068,1.9486408,4.5564933495903475,4.5564933495903475,1.0
2260000,1.454832,5.112607099143207,2.146468,4.6221889000941605,4.6221889000941605,1.0
2270000,1.4541016,5.188002473716759,2.2393608,4.682808318253129,4.682808318253129,1.0
2280000,1.4541016,5.1828890266584,2.2558162,4.691275396559498,4.691275396559498,1.0
2290000,1.4541016,5.129901960784314,2.2372437,4.633150150816815,4.633150150816815,1.0
2300000,1.4541016,5.131530424093423,2.2078826,4.628282837633706,4.628282837633706,1.0
2310000,1.4535818,5.2278953922789535,2.2672973,4.732005629266332,4.732005629266332,1.0
2320000,1.4531801,5.229231730168644,2.3064094,4.739464481572558,4.739464481572558,1.0
2330000,1.4531801,5.1798516687268235,2.2483532,4.683508983138463,4.683508983138463,1.0
2340000,1.4531801,5.249375,2.3083875,4.756438144147396,4.756438144147396,1.0
2350000,1.4531801,5.188118811881188,2.2641187,4.689109551729542,4.689109551729542,1.0
2360000,1.4529675,5.068609593199757,2.234465,4.564017626990393,4.564017626990393,1.0
2370000,1.4526997,5.19454770755886,2.2885063,4.700496001730762,4.700496001730762,1.0
2380000,1.4526997,5.376996805111821,2.3063352,4.864687755494587,4.864687755494587,1.0
2390000,1.4526997,5.276208411801632,2.3102734,4.779548955681632,4.779548955681632,1.0
2400000,1.4526997,5.327008222643896,2.272289,4.805749234713412,4.805749234713412,1.0
2410000,1.4526446,5.306573957016435,2.2900052,4.816172474784635,4.816172474784635,1.0
2420000,1.4525305,5.263949843260188,2.2874527,4.769525055294491,4.769525055294491,1.0
2430000,1.4525305,5.322151898734178,2.2899063,4.825237850235053,4.825237850235053,1.0
2440000,1.4525305,5.241723922548407,2.218397,4.7281977733224165,4.7281977733224165,1.0
2450000,1.4525305,5.349428208386277,2.3009906,4.855273855080902,4.855273855080902,1.0
2460000,1.4524713,5.395900064061499,2.2978475,4.899104947702136,4.899104947702136,1.0
2470000,1.452242,5.277184160905091,2.2670257,4.782800406086617,4.782800406086617,1.0
2480000,1.452242,5.24953095684803,2.2453692,4.754563151150942,4.754563151150942,1.0
2490000,1.452242,5.337983512999366,2.2909842,4.844740832713167,4.844740832713167,1.0
2500000,1.452242,5.256570713391739,2.2668269,4.756098209283291,4.756098209283291,1.0
2510000,1.4521636,5.271984924623116,2.2824373,4.783490922117263,4.783490922117263,1.0
2520000,1.451317,5.347275031685678,2.2194364,4.853710237302278,4.853710237302278,1.0
2530000,1.451317,5.428203477141017,2.2362556,4.925852752268506,4.925852752268506,1.0
2540000,1.451317,5.4899415963659965,2.2489312,4.991564592860257,4.991564592860257,1.0
2550000,1.451317,5.285714285714286,2.1870573,4.789371721099758,4.789371721099758,1.0
2560000,1.451317,5.416827231856134,2.2135503,4.910456087284932,4.910456087284932,1.0
2570000,1.4506111,5.444874274661509,2.345809,4.945876947076051,4.945876947076051,1.0
2580000,1.4505819,5.346446700507614,2.301768,4.840647455099344,4.840647455099344,1.0
2590000,1.4505818,5.239850093691443,2.2805836,4.743945727931724,4.743945727931724,1.0
2600000,1.4505819,5.320277953253316,2.3110611,4.818268668787217,4.818268668787217,1.0
2610000,1.4505818,5.305555555555555,2.315714,4.8153222238581534,4.8153222238581534,1.0
2620000,1.4499736,5.292559899117276,2.272714,4.79911848968429,4.79911848968429,1.0
2630000,1.4498602,5.388107416879795,2.3081043,4.890230550772081,4.890230550772081,1.0
2640000,1.4498602,5.323640960809103,2.275674,4.81492791531736,4.81492791531736,1.0
2650000,1.4498602,5.351111111111111,2.3331032,4.877460984426832,4.877460984426832,1.0
2660000,1.4498602,5.356007628734901,2.2974777,4.847904089142437,4.847904089142437,1.0
2670000,1.4489632,5.378430121250798,2.3038754,4.893682862971342,4.893682862971342,1.0
2680000,1.448616,5.4241645244215935,2.316561,4.922993605000588,4.922993605000588,1.0
2690000,1.448616,5.39820742637644,2.265758,4.8870211268020105,4.8870211268020105,1.0
2700000,1.448616,5.4098781270044904,2.2943375,4.9130134872901134,4.9130134872901134,1.0
2710000,1.448616,5.453195610071013,2.3075771,4.9462587305807295,4.9462587305807295,1.0
2720000,1.4481385,5.469902912621359,2.2951658,4.968972881917577,4.968972881917577,1.0
2730000,1.4478213,5.470854922279793,2.2697232,4.968220731124137,4.968220731124137,1.0
2740000,1.4478213,5.42508038585209,2.2516072,4.925981372728992,4.925981372728992,1.0
2750000,1.4478213,5.362420382165605,2.2344427,4.874746210702503,4.874746210702503,1.0
2760000,1.4478213,5.416827231856134,2.2539713,4.929827478774623,4.929827478774623,1.0
2770000,1.4473567,5.339467005076142,2.2159948,4.848003200284272,4.848003200284272,1.0
2780000,1.4468635,5.437782076079948,2.2450764,4.954124387545684,4.954124387545684,1.0
2790000,1.4468634,5.413085311096857,2.25031,4.913975019027025,4.913975019027025,1.0
2800000,1.4468635,5.414368184733804,2.2258792,4.91520272041453,4.91520272041453,1.0
2810000,1.4468634,5.502923976608187,2.2505379,5.001755061282826,5.001755061282826,1.0
2820000,1.4465387,5.641622340425532,2.287182,5.140891639951696,5.140891639951696,1.0
2830000,1.4459646,5.600793126239259,2.283432,5.105215211591311,5.105215211591311,1.0
2840000,1.4459646,5.42095115681234,2.2022529,4.918229162769538,4.918229162769538,1.0
2850000,1.4459646,5.471197411003236,2.2330017,4.966042063831512,4.966042063831512,1.0
2860000,1.4459646,5.548492791612058,2.227058,5.045711231762549,5.045711231762549,1.0
2870000,1.4457514,5.5810276679841895,2.2622008,5.073206731251308,5.073206731251308,1.0
2880000,1.4450873,5.5,2.265894,4.998636153861251,4.998636153861251,1.0
2890000,1.4450873,5.523809523809524,2.262006,5.0060019755938905,5.0060019755938905,1.0
2900000,1.4450873,5.423423423423423,2.239106,4.920309142925439,4.920309142925439,1.0
2910000,1.4450873,5.423521850899743,2.2153635,4.9233639451444375,4.9233639451444375,1.0
2920000,1.4449854,5.423521850899743,2.2330227,4.929994241963156,4.929994241963156,1.0
2930000,1.44424,5.392194497760716,2.2384377,4.8959059750354985,4.8959059750354985,1.0
2940000,1.4442399,5.393610223642172,2.2397113,4.887995570707748,4.887995570707748,1.0
2950000,1.44424,5.444444444444445,2.2613668,4.963977426155834,4.963977426155834,1.0
2960000,1.44424,5.350063532401525,2.2181325,4.841333987826393,4.841333987826393,1.0
2970000,1.4442393,5.503564484769929,2.2746196,4.999091587128578,4.999091587128578,1.0
2980000,1.4438192,5.574538258575198,2.3099937,5.064103242051515,5.064103242051515,1.0
2990000,1.4438192,5.374201787994892,2.251571,4.873788937013977,4.873788937013977,1.0
3000000,1.4438192,5.493835171966255,2.2966273,4.9892214466999105,4.9892214466999105,1.0
3010000,1.4438192,5.426546391752577,2.2845552,4.928553728735332,4.928553728735332,1.0
3020000,1.4438192,5.545811518324608,2.31151,5.039529471185195,5.039529471185195,1.0
3030000,1.4431993,5.608868299139643,2.3966565,5.1132767715416305,5.1132767715416305,1.0
3040000,1.4431136,5.433268858800774,2.3372881,4.94829428986588,4.94829428986588,1.0
3050000,1.4431136,5.692101740294511,2.3917468,5.1853420528542085,5.1853420528542085,1.0
3060000,1.4431136,5.455483870967742,2.3254235,4.959252770834012,4.959252770834012,1.0
3070000,1.4431136,5.548196721311475,2.324941,5.0355183675123545,5.0355183675123545,1.0
3080000,1.4425455,5.567017082785808,2.4073741,5.078989517352179,5.078989517352179,1.0
3090000,1.4423643,5.6414342629482075,2.425072,5.1244362743093985,5.1244362743093985,1.0
3100000,1.4423643,5.514341590612777,2.4069045,5.020834014595796,5.020834014595796,1.0
3110000,1.4423643,5.613500992720053,2.4227073,5.105688510117708,5.105688510117708,1.0
3120000,1.4423643,5.528067885117493,2.4239311,5.036815300311495,5.036815300311495,1.0
3130000,1.441843,5.568988173455979,2.4543111,5.066032205085404,5.066032205085404,1.0
