Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
1820000,1.4145814,9.28365878725591,-0.69375414,-0.5143782247129717,-0.5143782247129717,1.0
1830000,1.4145814,9.232581967213115,-0.6959256,-0.5168986847603211,-0.5168986847603211,1.0
1840000,1.4145814,9.358549222797928,-0.695669,-0.5104347969681087,-0.5104347969681087,1.0
1850000,1.415062,9.356846473029046,-0.7073368,-0.5114093409918751,-0.5114093409918751,1.0
1860000,1.4153373,9.400624349635796,-0.7178793,-0.5091580190926233,-0.5091580190926233,1.0
1870000,1.4153373,9.382536382536383,-0.7224632,-0.5099273255309583,-0.5099273255309583,1.0
1880000,1.4153374,9.381742738589212,-0.71697384,-0.5093458076070526,-0.5093458076070526,1.0
1890000,1.4153374,9.29896907216495,-0.71844536,-0.5147476975876074,-0.5147476975876074,1.0
1900000,1.4160064,9.356846473029046,-0.70272416,-0.5114803457358856,-0.5114803457358856,1.0
1910000,1.4166315,9.413111342351717,-0.6924345,-0.5093132289403683,-0.5093132289403683,1.0
1920000,1.4166315,9.364864864864865,-0.6894807,-0.5111410955423141,-0.5111410955423141,1.0
1930000,1.4166315,9.37655601659751,-0.6884625,-0.5095747034084748,-0.5095747034084748,1.0
1940000,1.4166315,9.420668058455115,-0.6801223,-0.5083107518826585,-0.5083107518826585,1.0
1950000,1.4166471,9.358178053830228,-0.69236785,-0.5112215461321252,-0.5112215461321252,1.0
1960000,1.41667,9.422755741127348,-0.70886093,-0.5078936544275134,-0.5078936544275134,1.0
1970000,1.41667,9.38213914849429,-0.7081437,-0.509813098645037,-0.509813098645037,1.0
1980000,1.41667,9.226202661207779,-0.7073237,-0.516983655393733,-0.516983655393733,1.0
1990000,1.41667,9.362694300518134,-0.7137049,-0.5109637442648102,-0.5109637442648102,1.0
2000000,1.4165844,9.307851239669422,-0.713732,-0.5134742419129794,-0.5134742419129794,1.0
2010000,1.4163603,9.477439664218258,-0.70042956,-0.5049895326796318,-0.5049895326796318,1.0
2020000,1.4163601,9.440501043841335,-0.7028222,-0.5063152534105584,-0.5063152534105584,1.0
2030000,1.4163603,9.414583333333333,-0.6932801,-0.5080729321266214,-0.5080729321266214,1.0
2040000,1.4163601,9.439457202505219,-0.6914736,-0.5067954211493872,-0.5067954211493872,1.0
2050000,1.416386,9.389177939646203,-0.68874633,-0.5102803861859679,-0.5102803861859679,1.0
2060000,1.4165305,9.340909090909092,-0.6825333,-0.512283071044309,-0.512283071044309,1.0
2070000,1.4165305,9.401459854014599,-0.69043666,-0.5093340443274729,-0.5093340443274729,1.0
2080000,1.4165305,9.36656282450675,-0.67923373,-0.5113057133447321,-0.5113057133447321,1.0
2090000,1.4165304,9.372793354101765,-0.6812087,-0.5105394350666228,-0.5105394350666228,1.0
2100000,1.416502,9.437369519832986,-0.6880538,-0.5074426030938461,-0.5074426030938461,1.0
2110000,1.4156557,9.443051201671892,-0.6897866,-0.5071816421998567,-0.5071816421998567,1.0
2120000,1.4156557,9.340227507755946,-0.6894349,-0.5126370350602001,-0.5126370350602001,1.0
2130000,1.4156557,9.443514644351465,-0.68571335,-0.5062487086781389,-0.5062487086781389,1.0
2140000,1.4156557,9.323711340206186,-0.6974401,-0.5117543999747718,-0.5117543999747718,1.0
2150000,1.4156557,9.398958333333333,-0.70088863,-0.5091060426651564,-0.5091060426651564,1.0
2160000,1.4146967,9.40625,-0.7015235,-0.5081893993031842,-0.5081893993031842,1.0
2170000,1.4146049,9.38006230529595,-0.70479125,-0.5104984566182487,-0.5104984566182487,1.0
2180000,1.4146049,9.317148760330578,-0.7056863,-0.5140412522345474,-0.5140412522345474,1.0
2190000,1.4146049,9.306501547987617,-0.711588,-0.513041251283331,-0.513041251283331,1.0
2200000,1.4146049,9.338509316770187,-0.70254314,-0.5117045602768906,-0.5117045602768906,1.0
2210000,1.4145135,9.444676409185805,-0.6778156,-0.5064367971450184,-0.5064367971450184,1.0
2220000,1.4144899,9.339544513457557,-0.67567253,-0.5114374484986283,-0.5114374484986283,1.0
2230000,1.4144899,9.340579710144928,-0.67812586,-0.5113340387546536,-0.5113340387546536,1.0
2240000,1.4144899,9.419186652763296,-0.6833542,-0.5080625156561533,-0.5080625156561533,1.0
2250000,1.4144899,9.358549222797928,-0.679278,-0.5107772161305877,-0.5107772161305877,1.0
2260000,1.4137449,9.401664932362122,-0.6939087,-0.5086070836333871,-0.5086070836333871,1.0
2270000,1.4133791,9.319214876033058,-0.6980177,-0.5124871161823056,-0.5124871161823056,1.0
2280000,1.4133791,9.361370716510903,-0.6929065,-0.5109015677259376,-0.5109015677259376,1.0
2290000,1.4133791,9.403326403326403,-0.6888037,-0.5084391396946267,-0.5084391396946267,1.0
2300000,1.4133791,9.38213914849429,-0.6992588,-0.5101037496600408,-0.5101037496600408,1.0
2310000,1.4127425,9.543340380549683,-0.6989096,-0.5020147826098189,-0.5020147826098189,1.0
2320000,1.4122213,9.376299376299377,-0.70396215,-0.5097821703590298,-0.5097821703590298,1.0
2330000,1.4122213,9.328852119958635,-0.7019307,-0.5127996001238665,-0.5127996001238665,1.0
2340000,1.4122213,9.321981424148607,-0.7075043,-0.5123013560616934,-0.5123013560616934,1.0
2350000,1.4122213,9.631130063965886,-0.6999513,-0.49727660950194014,-0.49727660950194014,1.0
2360000,1.4118922,9.502623294858342,-0.7028098,-0.504365175649727,-0.504365175649727,1.0
2370000,1.4114516,9.416058394160585,-0.7050944,-0.5079875013502596,-0.5079875013502596,1.0
2380000,1.4114516,9.36448598130841,-0.7011868,-0.5112746271444726,-0.5112746271444726,1.0
2390000,1.4114517,9.514195583596214,-0.6950685,-0.5036344680966449,-0.5036344680966449,1.0
2400000,1.4114516,9.390218522372528,-0.7073206,-0.5096050046709619,-0.5096050046709619,1.0
2410000,1.4114516,9.446652719665272,-0.7008586,-0.5072100464266296,-0.5072100464266296,1.0
2420000,1.4114516,9.45350052246604,-0.7095659,-0.5069070166928641,-0.5069070166928641,1.0
2430000,1.4114516,9.552160168598524,-0.7064385,-0.501286932561971,-0.501286932561971,1.0
2440000,1.4114516,9.575821845174973,-0.70173067,-0.5004656224023728,-0.5004656224023728,1.0
2450000,1.4114516,9.417101147028154,-0.70214254,-0.5083333509042859,-0.5083333509042859,1.0
2460000,1.411312,9.386528497409326,-0.70268863,-0.5091493909413389,-0.5091493909413389,1.0
2470000,1.4107183,9.403545359749739,-0.6971432,-0.5080853425253194,-0.5080853425253194,1.0
2480000,1.4107183,9.311661506707946,-0.7004716,-0.5132404690064389,-0.5132404690064389,1.0
2490000,1.4107182,9.460251046025105,-0.695027,-0.5058995950109789,-0.5058995950109789,1.0
2500000,1.4107183,9.264887063655031,-0.70057166,-0.5160061765378016,-0.5160061765378016,1.0
2510000,1.4106783,9.4576802507837,-0.69917893,-0.5062173598425516,-0.5062173598425516,1.0
2520000,1.4101259,9.452356020942409,-0.68031687,-0.506579513299166,-0.506579513299166,1.0
2530000,1.4101259,9.388773388773389,-0.6894465,-0.5101038550538314,-0.5101038550538314,1.0
2540000,1.4101259,9.533192834562698,-0.6788061,-0.5023077053692118,-0.5023077053692118,1.0
2550000,1.4101259,9.333677685950413,-0.68905544,-0.5117045590453897,-0.5117045590453897,1.0
2560000,1.4101259,9.278520041109969,-0.69095993,-0.5150154334055557,-0.5150154334055557,1.0
2570000,1.4101744,9.38110072689512,-0.70120835,-0.5091900436801455,-0.5091900436801455,1.0
2580000,1.410177,9.480042016806722,-0.69863266,-0.5051572483415624,-0.5051572483415624,1.0
2590000,1.410177,9.442006269592477,-0.70008075,-0.5067641072768508,-0.5067641072768508,1.0
2600000,1.410177,9.45397489539749,-0.70432454,-0.5064367948405546,-0.5064367948405546,1.0
2610000,1.410177,9.555438225976769,-0.7033523,-0.5016367617353341,-0.5016367617353341,1.0
2620000,1.4098278,9.55708245243129,-0.69083965,-0.5005174372994283,-0.5005174372994283,1.0
2630000,1.4097539,9.487907465825447,-0.69948786,-0.504889838155144,-0.504889838155144,1.0
2640000,1.4097539,9.42901878914405,-0.6962306,-0.5084254597163176,-0.5084254597163176,1.0
2650000,1.4097539,9.367219917012449,-0.700011,-0.5103937963747608,-0.5103937963747608,1.0
2660000,1.4097539,9.382536382536383,-0.69478035,-0.5094600345239213,-0.5094600345239213,1.0
2670000,1.409261,9.375908618899274,-0.695625,-0.5102593495019738,-0.5102593495019738,1.0
2680000,1.4090538,9.440501043841335,-0.70194495,-0.5073382183131694,-0.5073382183131694,1.0
2690000,1.4090538,9.612526539278132,-0.69889957,-0.49843950158344963,-0.49843950158344963,1.0
2700000,1.4090538,9.358549222797928,-0.6964605,-0.5107142994369286,-0.5107142994369286,1.0
2710000,1.4090538,9.358921161825727,-0.7035313,-0.5106632273431887,-0.5106632273431887,1.0
2720000,1.4088634,9.472251308900523,-0.7134419,-0.5053403292026819,-0.5053403292026819,1.0
2730000,1.4087276,9.378378378378379,-0.7095384,-0.5098547863144103,-0.5098547863144103,1.0
2740000,1.4087276,9.587486744432661,-0.7079634,-0.5003393571172008,-0.5003393571172008,1.0
2750000,1.4087276,9.37344398340249,-0.7009316,-0.5104564472229154,-0.5104564472229154,1.0
2760000,1.4087276,9.439457202505219,-0.70640343,-0.5068893670911331,-0.5068893670911331,1.0
2770000,1.4089035,9.359585492227978,-0.7058226,-0.5104974254425325,-0.5104974254425325,1.0
2780000,1.4091059,9.439916405433646,-0.7023662,-0.5080271539334713,-0.5080271539334713,1.0
2790000,1.4091059,9.351966873706004,-0.704711,-0.5112940109417798,-0.5112940109417798,1.0
2800000,1.4091059,9.473794549266247,-0.70217824,-0.5058324743315812,-0.5058324743315812,1.0
2810000,1.4091059,9.476439790575917,-0.70091957,-0.5047225276525108,-0.5047225276525108,1.0
2820000,1.4091518,9.536919831223628,-0.69623774,-0.5016017003795495,-0.5016017003795495,1.0
2830000,1.4092389,9.61530286928799,-0.7033523,-0.4988853665041063,-0.4988853665041063,1.0
2840000,1.4092389,9.597236981934113,-0.6985785,-0.49930012181859507,-0.49930012181859507,1.0
2850000,1.4092388,9.567053854276663,-0.7026642,-0.501510046288733,-0.501510046288733,1.0
