Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2760000,1.4085816,10.615116279069767,1.9116461,4.5112790725951974,4.5112790725951974,1.0
2770000,1.408182,10.393835616438356,1.8230585,4.3990878014907056,4.3990878014907056,1.0
2780000,1.4072793,10.517877739331027,1.9873878,4.476124568794013,4.476124568794013,1.0
2790000,1.4068043,10.4598623853211,1.8658422,4.426430204367474,4.426430204367474,1.0
2800000,1.4062444,10.17713004484305,1.7739289,4.305381168966336,4.305381168966336,1.0
2810000,1.4058542,10.597674418604651,1.8833818,4.499188874577316,4.499188874577316,1.0
2820000,1.4056509,10.719483568075118,1.960062,4.5660023406969,4.5660023406969,1.0
2830000,1.4056796,10.534025374855824,1.7412905,4.472087659912813,4.472087659912813,1.0
2840000,1.4050552,10.387243735763098,1.7526538,4.397724683781126,4.397724683781126,1.0
2850000,1.4046078,10.475315729047072,2.0396864,4.43673937438413,4.43673937438413,1.0
2860000,1.4042639,10.594186046511627,1.9745739,4.503712300911304,4.503712300911304,1.0
2870000,1.4036344,10.334088335220837,1.8379985,4.375084941006463,4.375084941006463,1.0
2880000,1.4028574,10.623006833712983,1.7998044,4.4952491340880325,4.4952491340880325,1.0
2890000,1.4024594,10.840579710144928,1.9767867,4.64351961728934,4.64351961728934,1.0
2900000,1.4023263,10.527104959630911,1.9278312,4.455287349087069,4.455287349087069,1.0
2910000,1.4023684,10.74056603773585,1.9661268,4.600235570586332,4.600235570586332,1.0
2920000,1.4024819,10.331065759637188,1.979822,4.367044163992289,4.367044163992289,1.0
2930000,1.4018283,10.762073027090695,1.8756992,4.5799999935486735,4.5799999935486735,1.0
2940000,1.401331,10.609048723897912,1.727218,4.507076564631716,4.507076564631716,1.0
2950000,1.400724,10.479861910241658,1.8556433,4.436926611793151,4.436926611793151,1.0
2960000,1.4004889,10.352673492605232,1.8727266,4.381136362119155,4.381136362119155,1.0
2970000,1.4002494,10.578703703703704,1.9204575,4.4937499946466195,4.4937499946466195,1.0
2980000,1.3998078,10.510932105868815,2.0070827,4.45040276217927,4.45040276217927,1.0
2990000,1.3995843,10.528258362168398,1.8752456,4.466897346844172,4.466897346844172,1.0
3000000,1.3990264,10.577188940092165,1.9166675,4.471856982100244,4.471856982100244,1.0
3010000,1.3986386,10.777251184834123,1.9960482,4.604137111781055,4.604137111781055,1.0
3020000,1.3986539,10.451317296678122,1.9410536,4.428522333929492,4.428522333929492,1.0
3030000,1.3984829,10.888228299643282,2.075241,4.64173603511452,4.64173603511452,1.0
3040000,1.3977635,10.611175785797439,1.9864583,4.517421619125082,4.517421619125082,1.0
3050000,1.3969067,10.258173618940248,1.9383439,4.333108103221601,4.333108103221601,1.0
3060000,1.396657,10.684947491248542,2.0046742,4.5334889098671525,4.5334889098671525,1.0
3070000,1.3966756,10.596736596736596,2.0071933,4.5088269500089995,4.5088269500089995,1.0
3080000,1.3965086,10.547235023041475,1.9812053,4.474855819787946,4.474855819787946,1.0
3090000,1.3964399,10.617269544924154,1.9939036,4.512674410121385,4.512674410121385,1.0
3100000,1.3964514,10.589803012746234,1.9775587,4.5113557426567565,4.5113557426567565,1.0
3110000,1.3965181,10.633294528521537,1.9738386,4.517462161977854,4.517462161977854,1.0
3120000,1.3965224,10.51441753171857,1.936773,4.4726958519302755,4.4726958519302755,1.0
3130000,1.3960992,10.52309468822171,1.8381481,4.46820276563618,4.46820276563618,1.0
3140000,1.3956624,10.409350057012542,1.8303618,4.412200680072658,4.412200680072658,1.0
